pileno,pileseq,markno,unitw,topile
B03,123,SP-RS-B03-123,5.667903944,A04
B03,124,SP-RS-B03-124,2.580675946,B26
B03,125,SP-RS-B03-125,1.617132696,B01
B03,126,SP-RS-B03-126,5.128827163,A13
B03,127,SP-RS-B03-127,6.721977487,A01
B03,128,SP-RS-B03-128,14.86221069,B15
B03,129,SP-RS-B03-129,3.243041273,B26
B03,130,SP-RS-B03-130,3.595497986,A26
B03,131,SP-RS-B03-131,15.58650553,B26
B03,132,SP-RS-B03-132,9.096402476,B01
B03,133,SP-RS-B03-133,5.246679671,A26
B03,134,SP-RS-B03-134,9.342771635,A01
B03,135,SP-RS-B03-135,2.547145498,A26
B03,136,SP-RS-B03-136,8.861974091,A04
B03,137,SP-RS-B03-137,17.99342387,B26
B03,138,SP-RS-B03-138,9.200969842,B01
B03,139,SP-RS-B03-139,13.99330343,B24
B03,140,SP-RS-B03-140,0.603418162,B24
B03,141,SP-RS-B03-141,10.98771331,B15
B03,142,SP-RS-B03-142,5.493175602,A01
B03,143,SP-RS-B03-143,1.116668691,B26
B03,144,SP-RS-B03-144,5.78043452,A26
B03,145,SP-RS-B03-145,13.3601286,A26
B03,146,SP-RS-B03-146,16.00985517,A13
B03,147,SP-RS-B03-147,1.46468707,B15
B03,148,SP-RS-B03-148,17.49441142,B26
B03,149,SP-RS-B03-149,19.22708644,B15
B03,150,SP-RS-B03-150,15.72641386,A01
B03,151,SP-RS-B03-151,3.101485048,B26
B03,152,SP-RS-B03-152,8.400708271,B15
B03,153,SP-RS-B03-153,15.72698244,B24
A08,001,SP-RS-A08-001,3.535102635,A26
A08,002,SP-RS-A08-002,6.183790483,B15
A08,003,SP-RS-A08-003,17.75826939,B15
A08,004,SP-RS-A08-004,1.647105223,B37
A08,005,SP-RS-A08-005,13.67791609,A04
A08,006,SP-RS-A08-006,10.37458573,B15
A08,007,SP-RS-A08-007,13.20526914,B15
A08,008,SP-RS-A08-008,8.973720353,B24
A08,009,SP-RS-A08-009,16.7002258,B24
A08,010,SP-RS-A08-010,7.178085957,A04
A08,011,SP-RS-A08-011,17.60138224,B24
A08,012,SP-RS-A08-012,11.00245455,A01
A08,013,SP-RS-A08-013,10.40451827,A21
A08,014,SP-RS-A08-014,8.88234587,B37
A08,015,SP-RS-A08-015,14.31333875,B01
A08,016,SP-RS-A08-016,18.8762393,B26
A08,017,SP-RS-A08-017,11.5373268,A26
A08,018,SP-RS-A08-018,1.629591088,B37
A08,019,SP-RS-A08-019,15.45431794,B37
A08,020,SP-RS-A08-020,6.995043192,A13
A08,021,SP-RS-A08-021,1.138445473,A13
A08,022,SP-RS-A08-022,18.88523248,B37
A08,023,SP-RS-A08-023,2.266888584,B24
A08,024,SP-RS-A08-024,8.055336039,B26
A08,025,SP-RS-A08-025,17.67278605,A01
A08,026,SP-RS-A08-026,12.86657607,A01
A08,027,SP-RS-A08-027,18.40560871,B24
A08,028,SP-RS-A08-028,5.116081816,A01
A08,029,SP-RS-A08-029,4.430487211,B24
A08,030,SP-RS-A08-030,14.41860529,A01
A08,031,SP-RS-A08-031,14.59062772,B24
A08,032,SP-RS-A08-032,13.85778216,B24
A08,033,SP-RS-A08-033,2.069869591,B37
A08,034,SP-RS-A08-034,5.323416584,B24
A08,035,SP-RS-A08-035,0.572990012,B01
A08,036,SP-RS-A08-036,15.15810151,A26
A08,037,SP-RS-A08-037,13.34791355,B37
A08,038,SP-RS-A08-038,10.41657342,B15
A08,039,SP-RS-A08-039,6.16770102,A13
A08,040,SP-RS-A08-040,5.397291532,A26
A08,041,SP-RS-A08-041,17.99755842,A04
A08,042,SP-RS-A08-042,8.619747311,B15
A08,043,SP-RS-A08-043,11.15050486,B37
A08,044,SP-RS-A08-044,1.278588498,B26
A08,045,SP-RS-A08-045,0.894472925,A26
A08,046,SP-RS-A08-046,11.00086729,B37
A08,047,SP-RS-A08-047,15.32363715,A04
A08,048,SP-RS-A08-048,12.95756283,A21
A08,049,SP-RS-A08-049,12.90598216,A04
A08,050,SP-RS-A08-050,14.0656788,B26
A08,051,SP-RS-A08-051,11.83248554,B01
A08,052,SP-RS-A08-052,12.54415036,A01
A08,053,SP-RS-A08-053,10.18743053,B26
A08,054,SP-RS-A08-054,10.29930218,A21
A08,055,SP-RS-A08-055,0.791586667,B01
A08,056,SP-RS-A08-056,15.78157724,A13
A08,057,SP-RS-A08-057,6.736357519,B01
A08,058,SP-RS-A08-058,13.97151262,B26
A08,059,SP-RS-A08-059,2.155742022,A13
A08,060,SP-RS-A08-060,8.119243212,B24
A08,061,SP-RS-A08-061,5.335001791,B24
A08,062,SP-RS-A08-062,15.83540212,A01
A08,063,SP-RS-A08-063,1.738233188,B01
A08,064,SP-RS-A08-064,15.81057439,A21
A08,065,SP-RS-A08-065,7.317517777,A13
A08,066,SP-RS-A08-066,18.34503216,A13
A08,067,SP-RS-A08-067,16.76474956,A21
A08,068,SP-RS-A08-068,16.34923931,B15
A08,069,SP-RS-A08-069,10.3291477,B24
A08,070,SP-RS-A08-070,17.77898683,A26
A08,071,SP-RS-A08-071,3.819964346,B26
A08,072,SP-RS-A08-072,13.40685535,A13
A08,073,SP-RS-A08-073,9.285221786,A21
A08,074,SP-RS-A08-074,11.33973624,B24
A08,075,SP-RS-A08-075,10.12954884,B26
A08,076,SP-RS-A08-076,6.818181762,A26
A08,077,SP-RS-A08-077,8.399595263,B37
A08,078,SP-RS-A08-078,7.023563229,A21
A08,079,SP-RS-A08-079,1.818264938,A01
A08,080,SP-RS-A08-080,17.51023603,A13
A08,081,SP-RS-A08-081,13.05356884,A01
A08,082,SP-RS-A08-082,1.612750372,B37
A08,083,SP-RS-A08-083,17.53976475,B24
A08,084,SP-RS-A08-084,4.472477274,A13
A08,085,SP-RS-A08-085,9.075392751,A04
A08,086,SP-RS-A08-086,8.159455601,B37
A08,087,SP-RS-A08-087,10.81375499,B15
A08,088,SP-RS-A08-088,5.69524029,B15
A08,089,SP-RS-A08-089,0.452183248,B01
A08,090,SP-RS-A08-090,15.53181575,A21
A08,091,SP-RS-A08-091,6.337403957,B26
A08,092,SP-RS-A08-092,1.910810246,B24
A08,093,SP-RS-A08-093,12.30173566,A01
A08,094,SP-RS-A08-094,0.848214651,B15
A08,095,SP-RS-A08-095,15.53731214,B37
A08,096,SP-RS-A08-096,0.995746228,A26
A08,097,SP-RS-A08-097,0.775928224,A21
A08,098,SP-RS-A08-098,2.093202204,B26
A08,099,SP-RS-A08-099,9.008478471,B15
A08,100,SP-RS-A08-100,18.03564329,B37
A08,101,SP-RS-A08-101,5.132519471,B37
A08,102,SP-RS-A08-102,13.86005964,B37
A08,103,SP-RS-A08-103,2.311642497,B24
A08,104,SP-RS-A08-104,4.651198763,B37
A08,105,SP-RS-A08-105,10.48956535,B24
A08,106,SP-RS-A08-106,8.268217297,B15
A08,107,SP-RS-A08-107,11.61776503,A01
A08,108,SP-RS-A08-108,18.79951545,B37
A08,109,SP-RS-A08-109,1.533144467,A01
A08,110,SP-RS-A08-110,16.27635862,B01
A08,111,SP-RS-A08-111,16.79391219,B15
A08,112,SP-RS-A08-112,0.71047739,B01
A08,113,SP-RS-A08-113,9.07604433,B26
A08,114,SP-RS-A08-114,17.42197565,A13
A08,115,SP-RS-A08-115,15.22473548,A26
A08,116,SP-RS-A08-116,5.277440048,B26
A08,117,SP-RS-A08-117,16.70797018,A01
A08,118,SP-RS-A08-118,12.46665299,B01
A08,119,SP-RS-A08-119,18.20927733,B15
A08,120,SP-RS-A08-120,8.711056452,A21
A08,121,SP-RS-A08-121,6.83485674,B24
A08,122,SP-RS-A08-122,14.84552081,A26
A08,123,SP-RS-A08-123,9.473670983,A21
A08,124,SP-RS-A08-124,6.549536654,B15
A08,125,SP-RS-A08-125,14.18799484,B37
A08,126,SP-RS-A08-126,4.621956771,A26
A08,127,SP-RS-A08-127,13.40791608,A26
A08,128,SP-RS-A08-128,10.43271058,B26
A08,129,SP-RS-A08-129,9.287556634,B01
A08,130,SP-RS-A08-130,1.568352331,B15
A08,131,SP-RS-A08-131,10.17639014,B15
A08,132,SP-RS-A08-132,1.279991681,B24
A08,133,SP-RS-A08-133,10.38478718,A26
A08,134,SP-RS-A08-134,15.05212589,B37
A08,135,SP-RS-A08-135,18.81591318,B24
A08,136,SP-RS-A08-136,15.85683314,B37
A08,137,SP-RS-A08-137,15.2749745,A01
A08,138,SP-RS-A08-138,5.863625613,A21
A08,139,SP-RS-A08-139,17.79545599,B01
A08,140,SP-RS-A08-140,11.43905719,B15
A08,141,SP-RS-A08-141,8.995180707,A13
A08,142,SP-RS-A08-142,16.69070636,A01
A08,143,SP-RS-A08-143,8.579989713,B37
A08,144,SP-RS-A08-144,10.34529044,A01
A08,145,SP-RS-A08-145,9.280987505,B24
A08,146,SP-RS-A08-146,2.046095026,A13
A08,147,SP-RS-A08-147,16.24458399,A01
A08,148,SP-RS-A08-148,8.844566116,A04
A08,149,SP-RS-A08-149,17.49939453,B24
A08,150,SP-RS-A08-150,15.30127548,A21
A08,151,SP-RS-A08-151,15.7883098,B37
A08,152,SP-RS-A08-152,18.52599649,B37
A08,153,SP-RS-A08-153,18.5575444,B01
A08,154,SP-RS-A08-154,18.71296692,B24
A32,001,SP-RS-A32-001,17.5516147,A26
A32,002,SP-RS-A32-002,3.59187101,B26
A32,003,SP-RS-A32-003,5.007960968,B26
A32,004,SP-RS-A32-004,7.077933943,B24
A32,005,SP-RS-A32-005,1.436562978,A21
A32,006,SP-RS-A32-006,7.489506013,B26
A32,007,SP-RS-A32-007,10.93876136,B15
A32,008,SP-RS-A32-008,12.19533656,A01
A32,009,SP-RS-A32-009,18.83994569,B24
A32,010,SP-RS-A32-010,10.60267067,A13
A32,011,SP-RS-A32-011,10.97280485,A26
A32,012,SP-RS-A32-012,15.79638841,B26
A32,013,SP-RS-A32-013,15.69647309,A01
A32,014,SP-RS-A32-014,4.541997304,B24
A32,015,SP-RS-A32-015,17.67273174,A26
A32,016,SP-RS-A32-016,2.064465907,B01
A32,017,SP-RS-A32-017,4.093195115,A26
A32,018,SP-RS-A32-018,8.237840585,A26
A32,019,SP-RS-A32-019,13.36750542,A04
A32,020,SP-RS-A32-020,3.413826752,B24
A32,021,SP-RS-A32-021,13.22731308,A21
A32,022,SP-RS-A32-022,3.867143451,A21
A32,023,SP-RS-A32-023,14.29032829,B24
A32,024,SP-RS-A32-024,0.92840568,B26
A32,025,SP-RS-A32-025,18.2990664,A01
A32,026,SP-RS-A32-026,7.713969598,B37
A32,027,SP-RS-A32-027,12.49284851,A04
A32,028,SP-RS-A32-028,4.741879546,A21
A32,029,SP-RS-A32-029,0.586961259,B15
A32,030,SP-RS-A32-030,9.003367849,A13
A32,031,SP-RS-A32-031,13.88516519,A04
A32,032,SP-RS-A32-032,17.49616083,B26
A32,033,SP-RS-A32-033,3.984856836,A04
A32,034,SP-RS-A32-034,8.448278507,A26
A32,035,SP-RS-A32-035,12.93400674,B24
A32,036,SP-RS-A32-036,5.264207849,B37
A32,037,SP-RS-A32-037,9.742374705,A04
A32,038,SP-RS-A32-038,17.96103197,A21
A32,039,SP-RS-A32-039,7.409412326,A21
A32,040,SP-RS-A32-040,12.94922617,B26
A32,041,SP-RS-A32-041,10.11108957,B15
A32,042,SP-RS-A32-042,6.414143166,A01
A32,043,SP-RS-A32-043,2.361674974,B37
A32,044,SP-RS-A32-044,11.46142973,A04
A32,045,SP-RS-A32-045,9.152364299,B26
A32,046,SP-RS-A32-046,8.338336507,A01
A32,047,SP-RS-A32-047,6.265827751,A13
A32,048,SP-RS-A32-048,16.64218225,A21
A32,049,SP-RS-A32-049,14.09036454,B24
A32,050,SP-RS-A32-050,0.194293315,A04
A32,051,SP-RS-A32-051,5.692244419,B24
A32,052,SP-RS-A32-052,0.776772251,B37
A32,053,SP-RS-A32-053,13.16543104,A01
A32,054,SP-RS-A32-054,14.50172339,A26
A32,055,SP-RS-A32-055,17.80555901,B01
A32,056,SP-RS-A32-056,3.754880944,B24
A32,057,SP-RS-A32-057,11.4660096,A04
A32,058,SP-RS-A32-058,12.86856131,A26
A32,059,SP-RS-A32-059,0.174786027,B01
A32,060,SP-RS-A32-060,6.725338128,A01
A32,061,SP-RS-A32-061,0.988135524,B01
A32,062,SP-RS-A32-062,5.351821951,B37
A32,063,SP-RS-A32-063,19.22663972,B15
A32,064,SP-RS-A32-064,12.57156336,B15
A32,065,SP-RS-A32-065,15.58988491,B26
A32,066,SP-RS-A32-066,18.73251122,A13
A32,067,SP-RS-A32-067,11.77659217,A21
A32,068,SP-RS-A32-068,8.865523531,A21
A32,069,SP-RS-A32-069,4.857768042,B24
A32,070,SP-RS-A32-070,8.027736247,B37
A32,071,SP-RS-A32-071,18.41813768,B24
A32,072,SP-RS-A32-072,9.032705473,A21
A32,073,SP-RS-A32-073,11.59406221,A21
A32,074,SP-RS-A32-074,18.50385357,B15
A32,075,SP-RS-A32-075,12.82617717,A21
A32,076,SP-RS-A32-076,4.774452564,B24
A32,077,SP-RS-A32-077,15.07211386,B24
A32,078,SP-RS-A32-078,9.695634169,B15
A32,079,SP-RS-A32-079,2.379005536,B15
A32,080,SP-RS-A32-080,8.087909452,B37
A32,081,SP-RS-A32-081,6.127140743,B26
A32,082,SP-RS-A32-082,2.920610935,A13
A32,083,SP-RS-A32-083,6.90817934,B15
A32,084,SP-RS-A32-084,8.810604876,B01
A32,085,SP-RS-A32-085,18.74662149,B01
A32,086,SP-RS-A32-086,0.461457624,A04
A32,087,SP-RS-A32-087,6.779233119,B15
A32,088,SP-RS-A32-088,11.24797236,B24
A32,089,SP-RS-A32-089,11.84859309,B15
A32,090,SP-RS-A32-090,13.40835231,B26
A32,091,SP-RS-A32-091,7.959206437,A13
A32,092,SP-RS-A32-092,15.57182155,A26
A32,093,SP-RS-A32-093,0.587685775,A01
A32,094,SP-RS-A32-094,10.31237817,B26
A32,095,SP-RS-A32-095,16.52992922,B26
A32,096,SP-RS-A32-096,18.37813327,B01
A32,097,SP-RS-A32-097,1.485159087,B15
A32,098,SP-RS-A32-098,11.64710992,B24
A32,099,SP-RS-A32-099,16.26367116,A21
A32,100,SP-RS-A32-100,7.013451823,A13
A32,101,SP-RS-A32-101,0.753187818,A04
A32,102,SP-RS-A32-102,11.29403507,B37
A32,103,SP-RS-A32-103,2.598164845,B26
A32,104,SP-RS-A32-104,4.933491173,B37
A32,105,SP-RS-A32-105,3.798638662,B01
A32,106,SP-RS-A32-106,7.853841893,B24
A32,107,SP-RS-A32-107,11.19523681,A21
A32,108,SP-RS-A32-108,7.344253066,B24
A32,109,SP-RS-A32-109,18.57871347,B01
A32,110,SP-RS-A32-110,7.423076588,A04
A32,111,SP-RS-A32-111,7.70984064,B01
A32,112,SP-RS-A32-112,8.488185421,B01
A32,113,SP-RS-A32-113,13.9884859,B01
A32,114,SP-RS-A32-114,13.94283557,A21
A32,115,SP-RS-A32-115,9.466318388,A13
A32,116,SP-RS-A32-116,7.652130742,B01
A32,117,SP-RS-A32-117,2.119592139,A26
A32,118,SP-RS-A32-118,13.19128183,A21
A32,119,SP-RS-A32-119,3.006526613,B15
A32,120,SP-RS-A32-120,4.12642584,B26
A32,121,SP-RS-A32-121,6.157399165,A21
A32,122,SP-RS-A32-122,10.33954449,A01
A32,123,SP-RS-A32-123,13.40092379,A26
A32,124,SP-RS-A32-124,9.688687741,B37
A32,125,SP-RS-A32-125,1.303724024,A13
A32,126,SP-RS-A32-126,0.857574383,A01
A32,127,SP-RS-A32-127,11.00345949,B37
A32,128,SP-RS-A32-128,12.45120658,A01
A32,129,SP-RS-A32-129,11.70486015,B01
A32,130,SP-RS-A32-130,8.257321673,A13
A32,131,SP-RS-A32-131,4.553416879,A26
A32,132,SP-RS-A32-132,7.660982118,B15
A32,133,SP-RS-A32-133,4.050633191,B24
A32,134,SP-RS-A32-134,13.32659256,A21
A32,135,SP-RS-A32-135,2.734511501,A04
A32,136,SP-RS-A32-136,12.19445493,B01
A32,137,SP-RS-A32-137,5.226279339,A21
A32,138,SP-RS-A32-138,2.524524009,A21
A32,139,SP-RS-A32-139,10.16230507,B01
A32,140,SP-RS-A32-140,5.505948141,A01
A32,141,SP-RS-A32-141,17.19106855,A26
A32,142,SP-RS-A32-142,5.855616415,A04
A32,143,SP-RS-A32-143,2.221808249,A04
A32,144,SP-RS-A32-144,18.1446226,A21
A32,145,SP-RS-A32-145,4.026669004,B15
A32,146,SP-RS-A32-146,10.11664245,A04
A32,147,SP-RS-A32-147,4.227688627,B24
A32,148,SP-RS-A32-148,6.848635922,B15
A32,149,SP-RS-A32-149,18.05003813,B15
A32,150,SP-RS-A32-150,5.606786152,B15
A32,151,SP-RS-A32-151,3.547702006,A26
A32,152,SP-RS-A32-152,1.374112092,B37
A34,001,SP-RS-A34-001,18.50444206,B26
A34,002,SP-RS-A34-002,7.073524025,A01
A34,003,SP-RS-A34-003,4.336025699,B15
A34,004,SP-RS-A34-004,8.727050301,A21
A34,005,SP-RS-A34-005,14.54464298,B01
A34,006,SP-RS-A34-006,10.37429115,A21
A34,007,SP-RS-A34-007,10.64546624,B26
A34,008,SP-RS-A34-008,10.23673415,B01
A34,009,SP-RS-A34-009,2.913779727,A04
A34,010,SP-RS-A34-010,12.92165745,A26
A34,011,SP-RS-A34-011,17.31388921,A01
A34,012,SP-RS-A34-012,14.75656892,A04
A34,013,SP-RS-A34-013,2.977994941,B37
A34,014,SP-RS-A34-014,0.509590952,B15
A34,015,SP-RS-A34-015,0.733499646,B37
A34,016,SP-RS-A34-016,9.707290632,A04
A34,017,SP-RS-A34-017,18.18665503,A01
A34,018,SP-RS-A34-018,9.494914047,B01
A34,019,SP-RS-A34-019,10.13571723,B26
A34,020,SP-RS-A34-020,11.73408892,A13
A34,021,SP-RS-A34-021,17.80628252,A04
A34,022,SP-RS-A34-022,11.97380088,B26
A34,023,SP-RS-A34-023,16.43155627,A01
A34,024,SP-RS-A34-024,14.19312566,A13
A34,025,SP-RS-A34-025,15.72245871,A26
A34,026,SP-RS-A34-026,13.85671136,A13
A34,027,SP-RS-A34-027,10.83573904,A26
A34,028,SP-RS-A34-028,7.924942234,A04
A34,029,SP-RS-A34-029,0.308036337,A04
A34,030,SP-RS-A34-030,9.291081085,B24
A34,031,SP-RS-A34-031,2.868196479,B37
A34,032,SP-RS-A34-032,14.88239044,A13
A34,033,SP-RS-A34-033,13.97351875,B37
A34,034,SP-RS-A34-034,15.81529335,A21
A34,035,SP-RS-A34-035,13.87458073,A13
A34,036,SP-RS-A34-036,11.32479247,B24
A34,037,SP-RS-A34-037,11.45841835,A13
A34,038,SP-RS-A34-038,3.569963122,A21
A34,039,SP-RS-A34-039,15.95366468,B15
A34,040,SP-RS-A34-040,1.8507402,A13
A34,041,SP-RS-A34-041,14.45992712,A13
A34,042,SP-RS-A34-042,0.227902574,B24
A34,043,SP-RS-A34-043,11.76250056,B37
A34,044,SP-RS-A34-044,15.91991834,B26
A34,045,SP-RS-A34-045,0.784780566,A04
A34,046,SP-RS-A34-046,17.02148417,A13
A34,047,SP-RS-A34-047,0.877407869,A26
A34,048,SP-RS-A34-048,3.420056149,B24
A34,049,SP-RS-A34-049,9.771311341,B15
A34,050,SP-RS-A34-050,18.77586965,B01
A34,051,SP-RS-A34-051,14.93886714,A01
A34,052,SP-RS-A34-052,13.19285988,B26
A34,053,SP-RS-A34-053,16.17470926,B37
A34,054,SP-RS-A34-054,14.35677967,A04
A34,055,SP-RS-A34-055,0.370402797,B37
A34,056,SP-RS-A34-056,5.676579182,B15
A34,057,SP-RS-A34-057,4.957427596,B01
A34,058,SP-RS-A34-058,2.116752694,A13
A34,059,SP-RS-A34-059,12.04588513,A01
A34,060,SP-RS-A34-060,18.21472086,B24
A34,061,SP-RS-A34-061,13.86665309,A13
A34,062,SP-RS-A34-062,13.94382529,A04
A34,063,SP-RS-A34-063,7.819268809,B37
A34,064,SP-RS-A34-064,3.067158694,B24
A34,065,SP-RS-A34-065,4.764068782,B37
A34,066,SP-RS-A34-066,2.900600582,B37
A34,067,SP-RS-A34-067,12.45098524,A04
A34,068,SP-RS-A34-068,19.15064295,A01
A34,069,SP-RS-A34-069,7.268382584,A13
A34,070,SP-RS-A34-070,1.578116424,B24
A34,071,SP-RS-A34-071,1.709592424,B37
A34,072,SP-RS-A34-072,9.668065278,A04
A34,073,SP-RS-A34-073,8.965245717,A04
A34,074,SP-RS-A34-074,4.178957699,B01
A34,075,SP-RS-A34-075,10.04110137,B37
A34,076,SP-RS-A34-076,18.66719603,A01
A34,077,SP-RS-A34-077,13.14032363,B15
A34,078,SP-RS-A34-078,15.09308914,A04
A34,079,SP-RS-A34-079,17.52001623,A21
A34,080,SP-RS-A34-080,15.15747485,A04
A34,081,SP-RS-A34-081,15.94876787,B01
A34,082,SP-RS-A34-082,8.481930274,B24
A34,083,SP-RS-A34-083,4.170017097,B24
A34,084,SP-RS-A34-084,12.18155225,B15
A34,085,SP-RS-A34-085,1.70768571,A01
A34,086,SP-RS-A34-086,10.13781166,B24
A34,087,SP-RS-A34-087,6.465541047,B15
A34,088,SP-RS-A34-088,17.41017123,B01
A34,089,SP-RS-A34-089,7.926635601,A13
A34,090,SP-RS-A34-090,18.02003666,B37
A34,091,SP-RS-A34-091,7.049283673,B24
A34,092,SP-RS-A34-092,13.83076837,B01
A34,093,SP-RS-A34-093,16.18870862,A26
A34,094,SP-RS-A34-094,9.022629052,A21
A34,095,SP-RS-A34-095,1.158807775,A21
A34,096,SP-RS-A34-096,15.93644285,B01
A34,097,SP-RS-A34-097,11.37288344,B37
A34,098,SP-RS-A34-098,5.6664515,A04
A34,099,SP-RS-A34-099,15.97267736,B26
A34,100,SP-RS-A34-100,2.071535575,A13
A34,101,SP-RS-A34-101,15.65765723,A26
A34,102,SP-RS-A34-102,2.001036787,A01
A34,103,SP-RS-A34-103,18.45248104,A13
A34,104,SP-RS-A34-104,2.720558895,B37
A34,105,SP-RS-A34-105,4.791634106,A26
A34,106,SP-RS-A34-106,0.475006806,B26
A34,107,SP-RS-A34-107,13.4227651,A13
A34,108,SP-RS-A34-108,12.16984438,B01
A34,109,SP-RS-A34-109,7.909162993,B24
A34,110,SP-RS-A34-110,18.95023556,B26
A34,111,SP-RS-A34-111,13.07780432,B37
A34,112,SP-RS-A34-112,5.950301265,A13
A34,113,SP-RS-A34-113,6.489085237,A04
A34,114,SP-RS-A34-114,12.2881478,B26
A34,115,SP-RS-A34-115,5.344239872,B26
A34,116,SP-RS-A34-116,1.853923428,B01
A34,117,SP-RS-A34-117,17.28055004,B24
A34,118,SP-RS-A34-118,6.416996535,B01
A34,119,SP-RS-A34-119,12.77552279,B37
A34,120,SP-RS-A34-120,12.87051746,B15
A34,121,SP-RS-A34-121,12.36167701,A01
A34,122,SP-RS-A34-122,2.583631543,A26
A34,123,SP-RS-A34-123,16.24471343,B24
A34,124,SP-RS-A34-124,16.214975,B01
A34,125,SP-RS-A34-125,5.29721125,B15
A34,126,SP-RS-A34-126,10.26534224,A04
A34,127,SP-RS-A34-127,0.464410832,B01
A34,128,SP-RS-A34-128,10.03420498,B26
A34,129,SP-RS-A34-129,9.102490677,A26
A34,130,SP-RS-A34-130,3.6315315,B37
A34,131,SP-RS-A34-131,10.77403445,A26
A34,132,SP-RS-A34-132,8.900507969,B24
A34,133,SP-RS-A34-133,12.22767864,B26
A34,134,SP-RS-A34-134,10.10175304,A21
A34,135,SP-RS-A34-135,7.665351534,B26
A34,136,SP-RS-A34-136,4.654626064,A01
A34,137,SP-RS-A34-137,4.670950778,B15
A34,138,SP-RS-A34-138,18.30688169,A21
A34,139,SP-RS-A34-139,18.26491307,A04
A34,140,SP-RS-A34-140,3.270169774,B01
A34,141,SP-RS-A34-141,2.557511833,A13
A34,142,SP-RS-A34-142,6.717831237,B01
A34,143,SP-RS-A34-143,9.546958612,A26
A34,144,SP-RS-A34-144,8.568490934,B15
A12,001,SP-RS-A12-001,17.2971694,A21
A12,002,SP-RS-A12-002,0.912321734,B24
A12,003,SP-RS-A12-003,1.946333743,B37
A12,004,SP-RS-A12-004,4.095019048,B24
A12,005,SP-RS-A12-005,13.19250412,A21
A12,006,SP-RS-A12-006,17.80127651,A04
A12,007,SP-RS-A12-007,13.81086648,B26
A12,008,SP-RS-A12-008,0.453526826,B15
A12,009,SP-RS-A12-009,1.749108004,A26
A12,010,SP-RS-A12-010,10.13110066,B15
A12,011,SP-RS-A12-011,0.816672994,B01
A12,012,SP-RS-A12-012,10.91559929,A26
A12,013,SP-RS-A12-013,13.01312748,B01
A12,014,SP-RS-A12-014,16.32625082,B24
A12,015,SP-RS-A12-015,13.33752404,B15
A12,016,SP-RS-A12-016,4.295638967,B24
A12,017,SP-RS-A12-017,14.87688272,B15
A12,018,SP-RS-A12-018,5.833850154,A04
A12,019,SP-RS-A12-019,6.726289451,B15
A12,020,SP-RS-A12-020,4.681102085,A01
A12,021,SP-RS-A12-021,9.136799821,B15
A12,022,SP-RS-A12-022,5.043474986,B15
A12,023,SP-RS-A12-023,19.27277238,B37
A12,024,SP-RS-A12-024,16.77149739,A04
A12,025,SP-RS-A12-025,18.06656615,B15
A12,026,SP-RS-A12-026,13.3450806,B26
A12,027,SP-RS-A12-027,1.200284711,B37
A12,028,SP-RS-A12-028,18.86899715,B26
A12,029,SP-RS-A12-029,8.259887138,B37
A12,030,SP-RS-A12-030,15.50513257,B37
A12,031,SP-RS-A12-031,18.81710614,B24
A12,032,SP-RS-A12-032,3.216275304,A01
A12,033,SP-RS-A12-033,18.44894757,A13
A12,034,SP-RS-A12-034,2.817708655,A01
A12,035,SP-RS-A12-035,14.59814214,B15
A12,036,SP-RS-A12-036,16.56111648,A04
A12,037,SP-RS-A12-037,4.928192889,A26
A12,038,SP-RS-A12-038,4.079884769,B15
A12,039,SP-RS-A12-039,5.989252167,A13
A12,040,SP-RS-A12-040,12.41843199,A04
A12,041,SP-RS-A12-041,10.44444619,B24
A12,042,SP-RS-A12-042,1.471965289,B26
A12,043,SP-RS-A12-043,13.46286432,B24
A12,044,SP-RS-A12-044,3.977541269,B01
A12,045,SP-RS-A12-045,6.242485769,A21
A12,046,SP-RS-A12-046,15.53349901,A01
A12,047,SP-RS-A12-047,9.931541624,A01
A12,048,SP-RS-A12-048,12.06142584,B26
A12,049,SP-RS-A12-049,18.58755267,B15
A12,050,SP-RS-A12-050,15.36577848,A04
A12,051,SP-RS-A12-051,7.049636661,A01
A12,052,SP-RS-A12-052,7.976918857,B24
A12,053,SP-RS-A12-053,3.133476282,B24
A12,054,SP-RS-A12-054,7.222531529,A26
A12,055,SP-RS-A12-055,18.20509354,A26
A12,056,SP-RS-A12-056,3.325489794,B01
A12,057,SP-RS-A12-057,10.83299744,B37
A12,058,SP-RS-A12-058,5.978437109,A13
A12,059,SP-RS-A12-059,7.485898761,B15
A12,060,SP-RS-A12-060,14.5901908,B26
A12,061,SP-RS-A12-061,7.583664657,B15
A12,062,SP-RS-A12-062,12.62305016,A13
A12,063,SP-RS-A12-063,7.835893361,B01
A12,064,SP-RS-A12-064,13.71455972,B15
A12,065,SP-RS-A12-065,16.20675128,B24
A12,066,SP-RS-A12-066,12.04704154,B24
A12,067,SP-RS-A12-067,15.66408987,A13
A12,068,SP-RS-A12-068,15.74017368,A04
A12,069,SP-RS-A12-069,11.10631978,B26
A12,070,SP-RS-A12-070,1.3995718,B15
A12,071,SP-RS-A12-071,4.306293148,A26
A12,072,SP-RS-A12-072,2.455512922,B15
A12,073,SP-RS-A12-073,17.04256076,B26
A12,074,SP-RS-A12-074,14.35207058,B26
A12,075,SP-RS-A12-075,7.654790299,B26
A12,076,SP-RS-A12-076,3.277182735,A21
A12,077,SP-RS-A12-077,4.393238234,A04
A12,078,SP-RS-A12-078,12.20022119,B15
